instrument,cruise,quantile,beads.fsc.small,beads.D1,beads.D2,width,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2
989,MBARI_2,2.5,42960,26896,27776,5000,0.626,0.64,1.359,1.324,0,288,-31487,-29103
989,MBARI_2,50,43728,25328,26112,5000,0.579,0.591,1.37,1.337,0,288,-34579,-32352
989,MBARI_2,97.5,44144,23920,24640,5000,0.542,0.552,1.382,1.349,0,288,-37087,-34910
